source,destination,datetime,duration
cMvEW1y.DLUsMgtP951/f.,2YIjE6/KwowB8nI.xBgehU,2012-03-26 19:50:03,12
cMvEW1y.DLUsMgtP951/f.,2YIjE6/KwowB8nI.xBgehU,2012-03-26 19:47:47,12
cMvEW1y.DLUsMgtP951/f.,2YIjE6/KwowB8nI.xBgehU,2012-03-26 16:42:20,11
cMvEW1y.DLUsMgtP951/f.,D3HCn5xe25.u6EapRIVFWc,2012-03-26 15:13:15,14
cMvEW1y.DLUsMgtP951/f.,bvMYg2MIGU.G0janUcNOXs,2012-03-26 15:11:43,12
cMvEW1y.DLUsMgtP951/f.,D3HCn5xe25.u6EapRIVFWc,2012-03-26 11:51:54,17
cMvEW1y.DLUsMgtP951/f.,cVx2/LxeFiweBa6hu0r0Rs,2012-03-26 22:24:00,12
cMvEW1y.DLUsMgtP951/f.,cVx2/LxeFiweBa6hu0r0Rs,2012-03-26 22:08:13,42
cMvEW1y.DLUsMgtP951/f.,cVx2/LxeFiweBa6hu0r0Rs,2012-03-26 21:27:09,39
cMvEW1y.DLUsMgtP951/f.,D.azenGdHbs2UiY1nyLYeU,2012-03-26 18:22:45,13
cMvEW1y.DLUsMgtP951/f.,/RZsyUlQ676y7eh4SdPBWA,2012-03-26 17:04:31,26
cMvEW1y.DLUsMgtP951/f.,j7VE/Kbv3KEVQE9yzcYKJQ,2012-03-26 16:15:23,49
cMvEW1y.DLUsMgtP951/f.,f0HO6zZba.AHbHXde9n03w,2012-03-26 15:40:58,18
cMvEW1y.DLUsMgtP951/f.,MC.GQtFTFpUjeiNZRiCu5Y,2012-03-26 15:09:48,132
cMvEW1y.DLUsMgtP951/f.,cVx2/LxeFiweBa6hu0r0Rs,2012-03-26 14:18:48,37
cMvEW1y.DLUsMgtP951/f.,ZZUgGv9AjXY9JR9nWnlIZ6,2012-03-26 13:59:37,103
cMvEW1y.DLUsMgtP951/f.,sILUmzq/7rMhHnClmOVfrQ,2012-03-26 13:59:01,28
cMvEW1y.DLUsMgtP951/f.,sILUmzq/7rMhHnClmOVfrQ,2012-03-26 13:59:26,1
cMvEW1y.DLUsMgtP951/f.,dkpyFr6r1G.RSTPjw0WEM.,2012-03-26 10:28:47,12
cMvEW1y.DLUsMgtP951/f.,4Ye6/AwLTlUl2BUoX7F6oA,2012-03-26 23:03:58,17
cMvEW1y.DLUsMgtP951/f.,5d41pZJc1F6Ge57wRXQh3.,2012-03-26 17:36:10,11
cMvEW1y.DLUsMgtP951/f.,a8HsGh3GfMkQNdDI.ZzUdc,2012-03-26 17:07:01,149
cMvEW1y.DLUsMgtP951/f.,oDF6CAZlyT.MymfO/Va/E.,2012-03-26 16:34:12,37
cMvEW1y.DLUsMgtP951/f.,i5Um6R/Xgw6T0BGXUXHf7c,2012-03-26 14:48:19,16
cMvEW1y.DLUsMgtP951/f.,SSaOwnfrZg.oU1t6qqCMfg,2012-03-26 14:45:50,19
cMvEW1y.DLUsMgtP951/f.,ImMKKXV71NUMspWiKV9Z/I,2012-03-26 14:33:15,15
cMvEW1y.DLUsMgtP951/f.,H6i7AXZsp1ggD0mYxkff7A,2012-03-26 22:01:03,116
cMvEW1y.DLUsMgtP951/f.,giP0rx/pWj2/3VqnanRcS.,2012-03-26 19:58:30,22
cMvEW1y.DLUsMgtP951/f.,.cJtnSCEl9sE0nQX1DUpro,2012-03-26 09:53:57,14
cMvEW1y.DLUsMgtP951/f.,.cJtnSCEl9sE0nQX1DUpro,2012-03-26 09:44:33,12
cMvEW1y.DLUsMgtP951/f.,poj0hvcGRkELMSquNuk/FY,2012-03-26 19:27:40,12
cMvEW1y.DLUsMgtP951/f.,xLek8Qe8/VkTUkzu.UmHLQ,2012-03-26 15:09:10,13
cMvEW1y.DLUsMgtP951/f.,g1FTSQiBNpMmYVwYWgeaWU,2012-03-26 14:42:49,22
cMvEW1y.DLUsMgtP951/f.,ncnOEMMlceUIb8heor1NsI,2012-03-26 09:08:44,22
cMvEW1y.DLUsMgtP951/f.,3K68twV34q6TSJe7rRlVf.,2012-03-26 07:49:35,73
cMvEW1y.DLUsMgtP951/f.,rN1CvCqalmAZ9C2AlxwAwM,2012-03-26 18:46:20,13
cMvEW1y.DLUsMgtP951/f.,my78.XcxgXIaVft/jO..96,2012-03-26 18:45:28,38
cMvEW1y.DLUsMgtP951/f.,Zt/bFf/RaXggN9.6bu5pXg,2012-03-26 18:14:56,22
cMvEW1y.DLUsMgtP951/f.,giP0rx/pWj2/3VqnanRcS.,2012-03-26 17:25:16,27
cMvEW1y.DLUsMgtP951/f.,Aa/ZK/s.lj6dOm/yDCsfBA,2012-03-26 10:26:43,115
cMvEW1y.DLUsMgtP951/f.,Aa/ZK/s.lj6dOm/yDCsfBA,2012-03-26 10:22:47,63
cMvEW1y.DLUsMgtP951/f.,.e2l7vawK/kmVcWidFP.hw,2012-03-26 16:44:44,11
cMvEW1y.DLUsMgtP951/f.,flgD0xFus6ILccjSu0Q5Lc,2012-03-26 11:41:10,43
cMvEW1y.DLUsMgtP951/f.,2RpcqY1LXGklI5MZBdujvA,2012-03-26 07:52:38,86
cMvEW1y.DLUsMgtP951/f.,iSgboYdQHps3DyrA.7rc7.,2012-03-26 01:25:48,10
cMvEW1y.DLUsMgtP951/f.,.1f00LlTsqohZfZ02oi60A,2012-03-26 20:57:13,121
cMvEW1y.DLUsMgtP951/f.,mXAAl3UZwzM5P5zJipYMEc,2012-03-26 20:36:48,42
cMvEW1y.DLUsMgtP951/f.,kGVWQXZpNdUEb/zArDZd56,2012-03-26 19:27:33,24
cMvEW1y.DLUsMgtP951/f.,EYETRao28ikUV6rpA7v32U,2012-03-26 18:42:58,10
cMvEW1y.DLUsMgtP951/f.,mXAAl3UZwzM5P5zJipYMEc,2012-03-26 17:54:38,128
cMvEW1y.DLUsMgtP951/f.,xdFXOEAMYmYKRM5ivbg1LY,2012-03-26 15:00:18,51
cMvEW1y.DLUsMgtP951/f.,IiGTnRwulxEJiaiOiWLVx2,2012-03-26 13:15:45,14
cMvEW1y.DLUsMgtP951/f.,IiGTnRwulxEJiaiOiWLVx2,2012-03-26 13:15:12,12
cMvEW1y.DLUsMgtP951/f.,oiVVLzmH49oMF3IZPEwxPg,2012-03-26 12:17:46,17
cMvEW1y.DLUsMgtP951/f.,xQzwHCrLtZUFaiapoel6k.,2012-03-26 11:51:49,14
cMvEW1y.DLUsMgtP951/f.,M/.kOqp49TAt99joXe5CK2,2012-03-26 10:30:03,10
cMvEW1y.DLUsMgtP951/f.,DtWLhUHbAA2b/RZfaQk2YE,2012-03-26 08:49:07,14
cMvEW1y.DLUsMgtP951/f.,EZJgt0Ucsu60wmNEArdHA.,2012-03-26 21:24:59,14
cMvEW1y.DLUsMgtP951/f.,eaOzoipupuoxJBV6r9tLRI,2012-03-26 19:03:14,12
cMvEW1y.DLUsMgtP951/f.,UdJnWxYUFJEVx5RVjd/yDY,2012-03-26 15:45:56,11
cMvEW1y.DLUsMgtP951/f.,re6HjjFyQhk0cayomRuvBQ,2012-03-26 15:23:19,12
cMvEW1y.DLUsMgtP951/f.,.zx85GcvDBYPn/78oSCWcs,2012-03-26 13:27:35,13
cMvEW1y.DLUsMgtP951/f.,oiVVLzmH49oMF3IZPEwxPg,2012-03-26 12:17:17,15
cMvEW1y.DLUsMgtP951/f.,bVy3W.mocg6w6/5vR6b46.,2012-03-26 10:03:15,41
cMvEW1y.DLUsMgtP951/f.,JHuEsIqXOUUmH3x1WGeVds,2012-03-26 09:16:34,26
cMvEW1y.DLUsMgtP951/f.,YUNBY2HaIgkwmgsQggsdzE,2012-03-26 01:46:26,13
cMvEW1y.DLUsMgtP951/f.,fzeBkDfnSXQIF8qNaPmCnQ,2012-03-26 20:58:26,46
cMvEW1y.DLUsMgtP951/f.,XiR90/BEZVwGVvF9zNnqjY,2012-03-26 18:57:37,37
cMvEW1y.DLUsMgtP951/f.,aJ8luUbYe7QO5v2rmBvB7g,2012-03-26 14:49:42,96
cMvEW1y.DLUsMgtP951/f.,aJ8luUbYe7QO5v2rmBvB7g,2012-03-26 14:45:56,28
cMvEW1y.DLUsMgtP951/f.,aJ8luUbYe7QO5v2rmBvB7g,2012-03-26 14:43:37,122
cMvEW1y.DLUsMgtP951/f.,aJ8luUbYe7QO5v2rmBvB7g,2012-03-26 14:41:28,111
cMvEW1y.DLUsMgtP951/f.,aJ8luUbYe7QO5v2rmBvB7g,2012-03-26 14:39:36,89
cMvEW1y.DLUsMgtP951/f.,Mo5jiZDKEDQv3ObiiFpMho,2012-03-26 14:34:04,24
cMvEW1y.DLUsMgtP951/f.,vzY.zRaAuH626FV9LWNg.M,2012-03-26 13:28:12,21
cMvEW1y.DLUsMgtP951/f.,vzY.zRaAuH626FV9LWNg.M,2012-03-26 13:27:41,24
cMvEW1y.DLUsMgtP951/f.,vzY.zRaAuH626FV9LWNg.M,2012-03-26 11:40:08,22
cMvEW1y.DLUsMgtP951/f.,KYFppkGpOPIui21HXphPsY,2012-03-26 11:21:50,10
cMvEW1y.DLUsMgtP951/f.,0oQOxjVy1nI5sAs12cM.k2,2012-03-26 10:23:17,9
cMvEW1y.DLUsMgtP951/f.,GDAkiDEPE4osqqhg8YUvxI,2012-03-26 10:21:12,96
cMvEW1y.DLUsMgtP951/f.,76GLs66E7vg84VFtzbHYdk,2012-03-26 08:50:12,10
cMvEW1y.DLUsMgtP951/f.,.1f00LlTsqohZfZ02oi60A,2012-03-26 21:00:34,11
cMvEW1y.DLUsMgtP951/f.,.1f00LlTsqohZfZ02oi60A,2012-03-26 20:59:59,12
cMvEW1y.DLUsMgtP951/f.,xQzwHCrLtZUFaiapoel6k.,2012-03-26 21:10:42,12
cMvEW1y.DLUsMgtP951/f.,mXAAl3UZwzM5P5zJipYMEc,2012-03-26 19:45:51,99
cMvEW1y.DLUsMgtP951/f.,mXAAl3UZwzM5P5zJipYMEc,2012-03-26 19:44:01,18
cMvEW1y.DLUsMgtP951/f.,mXAAl3UZwzM5P5zJipYMEc,2012-03-26 17:45:08,20
cMvEW1y.DLUsMgtP951/f.,M/.kOqp49TAt99joXe5CK2,2012-03-26 17:43:26,10
cMvEW1y.DLUsMgtP951/f.,OlJzvhzggpQhVtJg3FsZWA,2012-03-26 15:38:26,28
cMvEW1y.DLUsMgtP951/f.,6vSrc0f5kO6cq/3J79gjhI,2012-03-26 14:37:54,19
cMvEW1y.DLUsMgtP951/f.,xQzwHCrLtZUFaiapoel6k.,2012-03-26 14:27:43,14
cMvEW1y.DLUsMgtP951/f.,KPPNPRmUtr.O53j8sc/MNY,2012-03-26 12:34:55,72
cMvEW1y.DLUsMgtP951/f.,XpFOPJ.cvHka5rJjwVdx/g,2012-03-26 12:11:29,18
cMvEW1y.DLUsMgtP951/f.,BiXgKYS9DTgF2ixkWEi7f6,2012-03-26 08:24:54,42
cMvEW1y.DLUsMgtP951/f.,ZXJvlJDoGf.JJ0octpidrY,2012-03-26 21:34:56,21
cMvEW1y.DLUsMgtP951/f.,ZXJvlJDoGf.JJ0octpidrY,2012-03-26 21:34:30,21
cMvEW1y.DLUsMgtP951/f.,.44V4eR03iY92P6f/wesvI,2012-03-26 20:46:34,15
cMvEW1y.DLUsMgtP951/f.,0.StVKF2o1229.6EFfgjN6,2012-03-26 20:26:13,42
cMvEW1y.DLUsMgtP951/f.,CZrcYC1SKugM4IgSine/ZU,2012-03-26 20:10:04,98
cMvEW1y.DLUsMgtP951/f.,p7SXiAxWnNclIIC9TyiPNc,2012-03-26 20:07:27,17
cMvEW1y.DLUsMgtP951/f.,5nQXBPn7HmcCveibgZPURQ,2012-03-26 19:02:16,14
cMvEW1y.DLUsMgtP951/f.,4sERTRk6Rj.uo3UHBfsG7M,2012-03-26 18:43:45,10
cMvEW1y.DLUsMgtP951/f.,4sERTRk6Rj.uo3UHBfsG7M,2012-03-26 18:42:58,27
cMvEW1y.DLUsMgtP951/f.,djII16oq8EIz/47v4tLcJU,2012-03-26 17:40:15,15
cMvEW1y.DLUsMgtP951/f.,1eoLe83xyr2DF/qWDKmjzw,2012-03-26 17:09:50,13
cMvEW1y.DLUsMgtP951/f.,5Ji9VdtTI..NdxsBTuwT1s,2012-03-26 16:16:07,34
cMvEW1y.DLUsMgtP951/f.,YUNBY2HaIgkwmgsQggsdzE,2012-03-26 15:56:42,12
cMvEW1y.DLUsMgtP951/f.,uFgh6aoBfSg6cnzVLg5k6w,2012-03-26 15:43:40,44
cMvEW1y.DLUsMgtP951/f.,1eoLe83xyr2DF/qWDKmjzw,2012-03-26 15:02:49,13
cMvEW1y.DLUsMgtP951/f.,/Pfl8zOn/JQAGxLyqo/U.E,2012-03-26 13:52:09,15
cMvEW1y.DLUsMgtP951/f.,6L//auy2pe6VYBPN91G/Ho,2012-03-26 13:15:04,12
cMvEW1y.DLUsMgtP951/f.,/Pfl8zOn/JQAGxLyqo/U.E,2012-03-26 13:02:39,39
cMvEW1y.DLUsMgtP951/f.,oiVVLzmH49oMF3IZPEwxPg,2012-03-26 12:18:25,103
cMvEW1y.DLUsMgtP951/f.,4fbsbvnzudUECeY3tIyYmw,2012-03-26 11:55:21,33
cMvEW1y.DLUsMgtP951/f.,4fbsbvnzudUECeY3tIyYmw,2012-03-26 04:43:19,14
cMvEW1y.DLUsMgtP951/f.,lRazNrC31uQIG3HNSDs25M,2012-03-26 19:01:08,15
cMvEW1y.DLUsMgtP951/f.,7vyf0QFQ.X.fMiWSZknfmk,2012-03-26 18:51:23,16
cMvEW1y.DLUsMgtP951/f.,l1GjApCEBVgXivo.F0eZv.,2012-03-26 18:26:13,32
cMvEW1y.DLUsMgtP951/f.,ZS5Z/E4RGfUeenuBY1rEFg,2012-03-26 16:14:02,11
cMvEW1y.DLUsMgtP951/f.,uH73euH53hcpqgsWX.WhDY,2012-03-26 14:01:56,61
cMvEW1y.DLUsMgtP951/f.,c3g4hrZnqy6AeQVGZE8.og,2012-03-26 13:45:57,53
cMvEW1y.DLUsMgtP951/f.,c3g4hrZnqy6AeQVGZE8.og,2012-03-26 13:44:24,18
cMvEW1y.DLUsMgtP951/f.,YsMK99ftaW6ycqSUsBpIb2,2012-03-26 13:41:05,33
cMvEW1y.DLUsMgtP951/f.,GDAkiDEPE4osqqhg8YUvxI,2012-03-26 10:25:28,13
cMvEW1y.DLUsMgtP951/f.,GDAkiDEPE4osqqhg8YUvxI,2012-03-26 10:25:05,10
cMvEW1y.DLUsMgtP951/f.,GDAkiDEPE4osqqhg8YUvxI,2012-03-26 10:22:59,108
cMvEW1y.DLUsMgtP951/f.,r7GQTaaZWfk0qqESjpr7L.,2012-03-26 08:25:28,12
cMvEW1y.DLUsMgtP951/f.,4cMLqGTLevo8BuQH/u7gTE,2012-03-26 08:20:20,15
cMvEW1y.DLUsMgtP951/f.,iSgboYdQHps3DyrA.7rc7.,2012-03-26 07:24:12,12
cMvEW1y.DLUsMgtP951/f.,A9IwbA0gGnIsiJ0ksPw7S.,2012-03-26 07:16:14,27
cMvEW1y.DLUsMgtP951/f.,e9HzEOBY6LUIaYHEcQVaMQ,2012-03-26 19:07:55,22
cMvEW1y.DLUsMgtP951/f.,7zrRgbUc2J.yP7.gEblCSY,2012-03-26 17:42:19,15
cMvEW1y.DLUsMgtP951/f.,M/.kOqp49TAt99joXe5CK2,2012-03-26 10:29:38,15
cMvEW1y.DLUsMgtP951/f.,ql1Wni30786j2BtD4y8DaM,2012-03-26 09:29:40,17
cMvEW1y.DLUsMgtP951/f.,DmfyPkiyfzwTUFFhr.3JYg,2012-03-26 07:35:13,48
cMvEW1y.DLUsMgtP951/f.,mzJUsLFQncwa2jQ8W8qylU,2012-03-26 05:23:23,38
cMvEW1y.DLUsMgtP951/f.,5nQXBPn7HmcCveibgZPURQ,2012-03-26 22:26:16,12
cMvEW1y.DLUsMgtP951/f.,CZrcYC1SKugM4IgSine/ZU,2012-03-26 20:15:21,104
cMvEW1y.DLUsMgtP951/f.,NReDHy/1kDs7lSl87dF3qM,2012-03-26 20:11:40,23
cMvEW1y.DLUsMgtP951/f.,NxiUfgDZluk6y.47rVDqzI,2012-03-26 17:58:22,39
cMvEW1y.DLUsMgtP951/f.,.EOPJOxKFTccRD19ymKE22,2012-03-26 17:07:06,11
cMvEW1y.DLUsMgtP951/f.,k1Y5fzZb6vQhbpna5hZats,2012-03-26 17:04:59,13
cMvEW1y.DLUsMgtP951/f.,YUNBY2HaIgkwmgsQggsdzE,2012-03-26 00:50:59,12
cMvEW1y.DLUsMgtP951/f.,cuZ7lL50QqQCENwp2X0Mxc,2012-03-26 23:52:09,86
cMvEW1y.DLUsMgtP951/f.,NTQZbQvP8TcWvGCoSw3oOM,2012-03-26 23:46:58,11
cMvEW1y.DLUsMgtP951/f.,NTQZbQvP8TcWvGCoSw3oOM,2012-03-26 23:46:44,1
cMvEW1y.DLUsMgtP951/f.,7cSPYKxWgTA7jBikGvuVmA,2012-03-26 23:40:39,93
cMvEW1y.DLUsMgtP951/f.,7cSPYKxWgTA7jBikGvuVmA,2012-03-26 23:36:34,95
cMvEW1y.DLUsMgtP951/f.,/ph0vZxW5rMdypjmOEFVnc,2012-03-26 23:31:08,13
cMvEW1y.DLUsMgtP951/f.,NTQZbQvP8TcWvGCoSw3oOM,2012-03-26 23:26:35,11
cMvEW1y.DLUsMgtP951/f.,NTQZbQvP8TcWvGCoSw3oOM,2012-03-26 23:16:49,11
cMvEW1y.DLUsMgtP951/f.,NTQZbQvP8TcWvGCoSw3oOM,2012-03-26 23:14:25,12
cMvEW1y.DLUsMgtP951/f.,5Qq3y1tbZMoBQ2ujl7DQNg,2012-03-26 21:27:31,0
cMvEW1y.DLUsMgtP951/f.,5Qq3y1tbZMoBQ2ujl7DQNg,2012-03-26 19:36:45,0
cMvEW1y.DLUsMgtP951/f.,5Qq3y1tbZMoBQ2ujl7DQNg,2012-03-26 19:36:19,0
cMvEW1y.DLUsMgtP951/f.,TJqEUs8.ouUnzdD4.rpPIY,2012-03-26 17:06:47,17
cMvEW1y.DLUsMgtP951/f.,TJqEUs8.ouUnzdD4.rpPIY,2012-03-26 16:59:49,101
cMvEW1y.DLUsMgtP951/f.,fYNy2kx8E4YiHWphrRes9U,2012-03-26 15:47:29,13
cMvEW1y.DLUsMgtP951/f.,vEKQZxLsTtQwBrAipQ2GoY,2012-03-26 14:54:10,52
cMvEW1y.DLUsMgtP951/f.,HZttDp3Vj9MO4yAoamyw6o,2012-03-26 09:50:25,26
cMvEW1y.DLUsMgtP951/f.,HZttDp3Vj9MO4yAoamyw6o,2012-03-26 08:39:52,73
cMvEW1y.DLUsMgtP951/f.,pYI5Nt2yy4sRjVSGF8XYHU,2012-03-26 07:17:13,13
cMvEW1y.DLUsMgtP951/f.,WMQMmNL.cAw//R7a/qdFwY,2012-03-26 23:23:13,13
cMvEW1y.DLUsMgtP951/f.,7cSPYKxWgTA7jBikGvuVmA,2012-03-26 20:33:05,28
cMvEW1y.DLUsMgtP951/f.,7cSPYKxWgTA7jBikGvuVmA,2012-03-26 20:32:34,23
cMvEW1y.DLUsMgtP951/f.,7cSPYKxWgTA7jBikGvuVmA,2012-03-26 20:29:19,105
cMvEW1y.DLUsMgtP951/f.,7cSPYKxWgTA7jBikGvuVmA,2012-03-26 20:27:32,88
cMvEW1y.DLUsMgtP951/f.,7cSPYKxWgTA7jBikGvuVmA,2012-03-26 20:18:50,85
cMvEW1y.DLUsMgtP951/f.,7cSPYKxWgTA7jBikGvuVmA,2012-03-26 20:16:26,104
cMvEW1y.DLUsMgtP951/f.,7cSPYKxWgTA7jBikGvuVmA,2012-03-26 20:13:35,107
cMvEW1y.DLUsMgtP951/f.,5Qq3y1tbZMoBQ2ujl7DQNg,2012-03-26 17:46:06,0
cMvEW1y.DLUsMgtP951/f.,rr150oXZ/KETZIRUr.1A9Y,2012-03-26 17:28:43,38
cMvEW1y.DLUsMgtP951/f.,2FlsG4ivM0ooKtDv.IQubE,2012-03-26 14:32:28,32
cMvEW1y.DLUsMgtP951/f.,FsvELTv/tTItXK7LThVC66,2012-03-26 21:31:24,9
cMvEW1y.DLUsMgtP951/f.,NqwJUvts0G6icFr7v2NkoY,2012-03-26 20:37:18,4
cMvEW1y.DLUsMgtP951/f.,p3WIF.S85aYq3/V/6B0T2Q,2012-03-26 20:24:22,20
cMvEW1y.DLUsMgtP951/f.,ppYCRA27KTM32.Kz9TmAWs,2012-03-26 18:20:13,96
cMvEW1y.DLUsMgtP951/f.,S5JFP/DHXO.DpIZbfJWeyU,2012-03-26 18:14:36,15
cMvEW1y.DLUsMgtP951/f.,S5JFP/DHXO.DpIZbfJWeyU,2012-03-26 17:49:03,26
cMvEW1y.DLUsMgtP951/f.,ppYCRA27KTM32.Kz9TmAWs,2012-03-26 17:38:52,61
cMvEW1y.DLUsMgtP951/f.,9IdBQ8vFfF2NPrM3zGHtiM,2012-03-26 15:37:36,16
cMvEW1y.DLUsMgtP951/f.,w.S/vz3hNbgCd0vgOYfo0o,2012-03-26 14:45:40,25
cMvEW1y.DLUsMgtP951/f.,CgeQNc2YDzYxovzqnUjlFk,2012-03-26 12:28:25,13
cMvEW1y.DLUsMgtP951/f.,w.S/vz3hNbgCd0vgOYfo0o,2012-03-26 12:05:16,107
cMvEW1y.DLUsMgtP951/f.,w.S/vz3hNbgCd0vgOYfo0o,2012-03-26 12:03:07,121
cMvEW1y.DLUsMgtP951/f.,7cSPYKxWgTA7jBikGvuVmA,2012-03-26 23:45:01,108
cMvEW1y.DLUsMgtP951/f.,bsvXPttsoConxGTpyfkqno,2012-03-26 21:26:00,14
cMvEW1y.DLUsMgtP951/f.,NqwJUvts0G6icFr7v2NkoY,2012-03-26 20:37:33,29
cMvEW1y.DLUsMgtP951/f.,5Qq3y1tbZMoBQ2ujl7DQNg,2012-03-26 20:02:28,0
cMvEW1y.DLUsMgtP951/f.,5Qq3y1tbZMoBQ2ujl7DQNg,2012-03-26 19:18:59,0
cMvEW1y.DLUsMgtP951/f.,k9AArNH6iI6gk5U5CfOWJo,2012-03-26 15:50:49,14
cMvEW1y.DLUsMgtP951/f.,XDFAMSo70n6VMt9Vwh3ST.,2012-03-26 14:14:19,12
cMvEW1y.DLUsMgtP951/f.,vCxZMXAfrH2QBE2UWfdBos,2012-03-26 21:36:06,12
cMvEW1y.DLUsMgtP951/f.,7cSPYKxWgTA7jBikGvuVmA,2012-03-26 20:25:43,90
cMvEW1y.DLUsMgtP951/f.,7cSPYKxWgTA7jBikGvuVmA,2012-03-26 20:23:47,109
cMvEW1y.DLUsMgtP951/f.,po2VHmba8EgWviZQqII5cQ,2012-03-26 15:47:09,32
cMvEW1y.DLUsMgtP951/f.,po2VHmba8EgWviZQqII5cQ,2012-03-26 15:46:43,19
cMvEW1y.DLUsMgtP951/f.,po2VHmba8EgWviZQqII5cQ,2012-03-26 15:45:57,37
cMvEW1y.DLUsMgtP951/f.,po2VHmba8EgWviZQqII5cQ,2012-03-26 15:47:52,76
cMvEW1y.DLUsMgtP951/f.,U0nFCakyXugKacB.u3NZNk,2012-03-26 12:09:23,13
cMvEW1y.DLUsMgtP951/f.,pZwt49AJFvsqqeAn0zUn9k,2012-03-26 06:49:25,0
cMvEW1y.DLUsMgtP951/f.,NTQZbQvP8TcWvGCoSw3oOM,2012-03-26 06:29:50,11
cMvEW1y.DLUsMgtP951/f.,qpz6pEbA/D6nPWXewLwb4.,2012-03-26 20:35:00,28
cMvEW1y.DLUsMgtP951/f.,XMs85LlW2oU0oDtPU3fQ3Y,2012-03-26 17:25:03,13
cMvEW1y.DLUsMgtP951/f.,XMs85LlW2oU0oDtPU3fQ3Y,2012-03-26 16:55:54,16
cMvEW1y.DLUsMgtP951/f.,TIOe4.Sp7/EddjoIQ48TnQ,2012-03-26 14:27:29,43
cMvEW1y.DLUsMgtP951/f.,RGNYgYBduzYdDl3qjboUQA,2012-03-26 11:57:36,13
cMvEW1y.DLUsMgtP951/f.,83Nmqr2iakAT5Rc7jB7oKA,2012-03-26 11:50:18,31
cMvEW1y.DLUsMgtP951/f.,olX8bW91PU6BALsOKS/G.A,2012-03-26 09:44:47,11
cMvEW1y.DLUsMgtP951/f.,S5JFP/DHXO.DpIZbfJWeyU,2012-03-26 08:55:46,11
cMvEW1y.DLUsMgtP951/f.,vZTj8aEKSbsSu2xjCY9PqY,2012-03-26 08:03:49,21
cMvEW1y.DLUsMgtP951/f.,bPSU92sGvw.G.8mq5E3ocA,2012-03-26 18:46:21,0
cMvEW1y.DLUsMgtP951/f.,LV.DJfND51s09wkH.UhP8g,2012-03-26 14:16:09,13
cMvEW1y.DLUsMgtP951/f.,5ei4G4dJnscH9WWFqfJW2Q,2012-03-26 13:33:39,12
cMvEW1y.DLUsMgtP951/f.,o2dYLS2NG7c0r30fx0xjd2,2012-03-26 12:43:18,57
cMvEW1y.DLUsMgtP951/f.,jKDdMnCO6.YdmVpBoLMuBQ,2012-03-26 08:32:34,14
cMvEW1y.DLUsMgtP951/f.,YTtxa60lMd6M9K7pNZ9wv2,2012-03-26 20:05:14,11
cMvEW1y.DLUsMgtP951/f.,UvLT37wm22E5MhonZd7uaQ,2012-03-26 16:46:12,145
cMvEW1y.DLUsMgtP951/f.,UvLT37wm22E5MhonZd7uaQ,2012-03-26 16:45:43,3
cMvEW1y.DLUsMgtP951/f.,KKCUEXafPSwbEg.1kkSDBk,2012-03-26 19:36:59,15
cMvEW1y.DLUsMgtP951/f.,oaA3dNuiHBcW2LTtLAnA.U,2012-03-26 16:44:37,65
cMvEW1y.DLUsMgtP951/f.,Jg6fmTylOGETXfHS/J5BLY,2012-03-26 15:43:58,22
cMvEW1y.DLUsMgtP951/f.,u/uRzYMW97YWbrynKfjpCg,2012-03-26 13:44:03,17
cMvEW1y.DLUsMgtP951/f.,u/uRzYMW97YWbrynKfjpCg,2012-03-26 13:43:46,10
cMvEW1y.DLUsMgtP951/f.,QoOKTADg7G6WJJJ30omNfA,2012-03-26 11:55:52,117
cMvEW1y.DLUsMgtP951/f.,DuMJpFzvQg2dq3s2IXdEw6,2012-03-26 18:13:51,15
cMvEW1y.DLUsMgtP951/f.,zLXW25wTZPwQFSJ5.ZK8Sc,2012-03-26 13:58:23,12
cMvEW1y.DLUsMgtP951/f.,q0/L5r7Ae3EF5OfAN7iQE2,2012-03-26 12:24:58,15
cMvEW1y.DLUsMgtP951/f.,CBSwDyxnCG2fMIW43EalaE,2012-03-26 11:55:03,121
cMvEW1y.DLUsMgtP951/f.,RHRS1EEzxXYMuBgdXbH55Q,2012-03-26 11:48:30,35
cMvEW1y.DLUsMgtP951/f.,Qmsr.jGTh4kzALRZwZVm8M,2012-03-26 19:49:50,15
cMvEW1y.DLUsMgtP951/f.,Gyr4K364/fYscFfgRgWUhg,2012-03-26 17:44:45,17
cMvEW1y.DLUsMgtP951/f.,cmSjEgN.KzYZPV76p7myTg,2012-03-26 15:13:20,14
cMvEW1y.DLUsMgtP951/f.,TGMA7XQVA0Qdhw9sIr0.0o,2012-03-26 14:58:59,14
cMvEW1y.DLUsMgtP951/f.,u/uRzYMW97YWbrynKfjpCg,2012-03-26 13:47:05,14
cMvEW1y.DLUsMgtP951/f.,Y11AZAEjNFkBiw2gijGDN6,2012-03-26 13:15:33,12
cMvEW1y.DLUsMgtP951/f.,NxiUfgDZluk6y.47rVDqzI,2012-03-26 11:41:52,42
cMvEW1y.DLUsMgtP951/f.,BfG./bx1orgo.lSu5JgW8o,2012-03-26 11:06:36,12
cMvEW1y.DLUsMgtP951/f.,0PDW2v31MDwE/WOoD7CZMA,2012-03-26 10:55:12,20
cMvEW1y.DLUsMgtP951/f.,QoOKTADg7G6WJJJ30omNfA,2012-03-26 10:39:24,15
cMvEW1y.DLUsMgtP951/f.,a0tNMmIu6Hcr6q1ZVKm8dE,2012-03-26 09:20:51,19
